FileName,Greenery,Land/Barren Land,Construction
global_monthly_2019_03_mosaic_L15-1690E-1211N_6763_3346_13.tif,36.436,65.829,6.814
global_monthly_2017_08_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,86.896,6.678,14.099
global_monthly_2018_05_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,78.091,22.775,9.743
global_monthly_2019_07_mosaic_L15-1185E-0935N_4742_4450_13.tif,11.518,89.852,2.305
global_monthly_2019_12_mosaic_L15-1276E-1107N_5105_3761_13.tif,1.817,98.749,21.392
global_monthly_2018_10_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,83.873,16.496,6.644
global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,67.69,37.476,4.815
global_monthly_2019_01_mosaic_L15-1025E-1366N_4102_2726_13.tif,80.937,19.846,4.198
global_monthly_2019_09_mosaic_L15-0566E-1185N_2265_3451_13.tif,90.503,8.552,5.386
global_monthly_2018_02_mosaic_L15-1538E-1163N_6154_3539_13.tif,72.108,30.387,6.22
global_monthly_2018_07_mosaic_L15-0434E-1218N_1736_3318_13.tif,0,97.269,3.334
global_monthly_2019_02_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,20.551,85.706,0.43
global_monthly_2019_11_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,56.469,47.515,6.139
global_monthly_2018_11_mosaic_L15-1438E-1134N_5753_3655_13.tif,48.129,44.951,26.432
global_monthly_2018_10_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,88.258,14.347,3.641
global_monthly_2018_09_mosaic_L15-0577E-1243N_2309_3217_13.tif,86.299,14.218,6.152
global_monthly_2019_10_mosaic_L15-1204E-1204N_4819_3372_13.tif,22.864,80.907,72.271
global_monthly_2018_09_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,70.346,27.529,4.743
global_monthly_2017_11_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0.003,2.561,99.136
global_monthly_2018_10_mosaic_L15-1691E-1211N_6764_3347_13.tif,89.169,11.591,2.789
global_monthly_2018_06_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0.041,8.134,99.071
global_monthly_2018_02_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0,97.5,3.865
global_monthly_2019_05_mosaic_L15-1209E-1113N_4838_3737_13.tif,25.165,85.855,0.528
global_monthly_2019_11_mosaic_L15-0387E-1276N_1549_3087_13.tif,12.295,73.768,33.303
global_monthly_2018_10_mosaic_L15-0457E-1135N_1831_3648_13.tif,0,0,0
global_monthly_2018_12_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,62.367,37.002,10.948
global_monthly_2017_08_mosaic_L15-1669E-1160N_6679_3549_13.tif,73.785,20.809,10.146
global_monthly_2018_08_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,0,0,0
global_monthly_2018_05_mosaic_L15-1479E-1101N_5916_3785_13.tif,20.936,87.047,7.747
global_monthly_2018_09_mosaic_L15-0434E-1218N_1736_3318_13.tif,0.002,95.627,5.299
global_monthly_2018_07_mosaic_L15-0577E-1243N_2309_3217_13.tif,91.796,8.598,8.418
global_monthly_2018_02_mosaic_L15-0683E-1006N_2732_4164_13.tif,87.253,12.929,10.153
global_monthly_2020_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,83.044,19.306,93.68
global_monthly_2019_05_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,54.53,57.194,7.845
global_monthly_2018_05_mosaic_L15-1690E-1211N_6763_3346_13.tif,84.585,15.227,11.127
global_monthly_2019_04_mosaic_L15-1538E-1163N_6154_3539_13.tif,83.101,21.586,1.816
global_monthly_2018_07_mosaic_L15-1025E-1366N_4102_2726_13.tif,70.421,27.383,11.826
global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,35.104,68.615,13.632
global_monthly_2018_04_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,33.352,68.767,16.422
global_monthly_2019_09_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,94.423,5.611,2.311
global_monthly_2018_01_mosaic_L15-1185E-0935N_4742_4450_13.tif,87.504,15.17,5.075
global_monthly_2018_04_mosaic_L15-1615E-1205N_6460_3370_13.tif,69.295,32.272,10.486
global_monthly_2018_09_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,27.924,32.602,20.587
global_monthly_2018_03_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0,2.985,99.844
global_monthly_2019_02_mosaic_L15-1439E-1134N_5759_3655_13.tif,36.906,67.193,3.51
global_monthly_2018_09_mosaic_L15-1025E-1366N_4102_2726_13.tif,71.217,26.964,10.133
global_monthly_2018_01_mosaic_L15-0566E-1185N_2265_3451_13.tif,90.722,12.733,2.298
global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,42.791,60.981,6.771
global_monthly_2020_01_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,47.742,67.967,5.965
global_monthly_2019_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,85.062,15.066,8.455
global_monthly_2019_07_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,50.626,55.959,8.847
global_monthly_2018_05_mosaic_L15-1709E-1112N_6838_3742_13.tif,90.854,10.691,6.864
global_monthly_2020_01_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,64.513,35.405,10.047
global_monthly_2019_03_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,71.064,34.547,5.549
global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,32.23,63.787,17.901
global_monthly_2019_05_mosaic_L15-1538E-1163N_6154_3539_13.tif,94.817,8.359,0.522
global_monthly_2018_06_mosaic_L15-1025E-1366N_4102_2726_13.tif,77.441,20.081,13.628
global_monthly_2019_08_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,8.62,90.602,4.335
global_monthly_2018_04_mosaic_L15-1690E-1211N_6763_3346_13.tif,58.816,43.829,14.685
global_monthly_2019_03_mosaic_L15-0571E-1075N_2287_3888_13 2.tif,39.582,58.481,18.94
global_monthly_2019_11_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.009,14.872,95.275
global_monthly_2018_03_mosaic_L15-0614E-0946N_2459_4406_13.tif,60.79,36.569,12.497
global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,96.848,2.805,4.495
global_monthly_2019_05_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,57.141,52.823,1.571
global_monthly_2018_03_mosaic_L15-0683E-1006N_2732_4164_13.tif,84.359,13.503,13.049
global_monthly_2019_05_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,3.573,81.579,42.205
global_monthly_2019_01_mosaic_L15-0544E-1228N_2176_3279_13.tif,51.529,52.202,10.759
global_monthly_2019_11_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,79.862,19.644,2.409
global_monthly_2018_02_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,0.039,91.145,58.848
global_monthly_2019_04_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,96.616,4.682,2.864
global_monthly_2018_12_mosaic_L15-1015E-1062N_4061_3941_13.tif,88.032,9.342,0.363
global_monthly_2018_07_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,0.05,18.643,99.21
global_monthly_2018_04_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,69.295,32.272,10.486
global_monthly_2018_04_mosaic_L15-1709E-1112N_6838_3742_13.tif,51.46,53.336,16.628
global_monthly_2019_03_mosaic_L15-1439E-1134N_5759_3655_13.tif,43.019,63.511,2.323
global_monthly_2019_08_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,76.106,13.722,14.364
global_monthly_2018_08_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,65.625,35.551,5.436
global_monthly_2018_02_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,0.755,35.03,94.468
global_monthly_2018_11_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,79.87,21.594,4.335
global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,29.634,72.94,11.704
global_monthly_2018_08_mosaic_L15-1025E-1366N_4102_2726_13.tif,68.095,31.332,12.275
global_monthly_2018_02_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,36.212,66.856,16.038
global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,13.198,76.93,28.827
global_monthly_2018_05_mosaic_L15-1615E-1205N_6460_3370_13.tif,79.425,18.562,14.206
global_monthly_2020_01_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,63.873,42.35,6.019
global_monthly_2018_10_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,3.443,88.174,29.349
global_monthly_2019_12_mosaic_L15-1672E-1207N_6691_3363_13.tif,82.19,20.613,10.051
global_monthly_2019_09_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,99.385,0.243,99.678
global_monthly_2017_07_mosaic_L15-1669E-1160N_6679_3549_13.tif,71.546,7.716,3.33
global_monthly_2018_11_mosaic_L15-1691E-1211N_6764_3347_13.tif,71.235,32.492,2.568
global_monthly_2017_09_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,0,6.826,95.008
global_monthly_2018_10_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,0.21,94.514,4.439
global_monthly_2019_03_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,74.663,26.451,1.35
global_monthly_2018_04_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.069,28.75,88.168
global_monthly_2018_10_mosaic_L15-1438E-1134N_5753_3655_13.tif,69.416,27.664,18.507
global_monthly_2018_08_mosaic_L15-0577E-1243N_2309_3217_13.tif,84.711,14.674,7.569
global_monthly_2019_11_mosaic_L15-1204E-1204N_4819_3372_13.tif,45.172,65.379,63.492
global_monthly_2018_06_mosaic_L15-0434E-1218N_1736_3318_13.tif,0,95.711,32.814
global_monthly_2019_01_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,48.057,56.322,5.873
global_monthly_2020_01_mosaic_L15-1617E-1207N_6468_3360_13.tif,65.409,40.572,6.171
global_monthly_2019_06_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,76.255,29.582,4.932
global_monthly_2018_06_mosaic_L15-0577E-1243N_2309_3217_13.tif,92.102,6.875,8.931
global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,22.457,78.231,15.207
global_monthly_2019_04_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,85.23,11.663,6.813
global_monthly_2018_04_mosaic_L15-1479E-1101N_5916_3785_13.tif,29.159,76.378,3.689
global_monthly_2018_08_mosaic_L15-0434E-1218N_1736_3318_13.tif,0,97.154,3.917
global_monthly_2018_03_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,82.247,22.674,12.062
global_monthly_2019_12_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,78.799,21.964,55.814
global_monthly_2018_01_mosaic_L15-0595E-1278N_2383_3079_13.tif,39.1,69.582,1.343
global_monthly_2017_09_mosaic_L15-1669E-1160N_6679_3549_13.tif,68.746,21.958,12.312
global_monthly_2019_10_mosaic_L15-0387E-1276N_1549_3087_13.tif,29.244,58.245,32.818
global_monthly_2018_11_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,61.815,40.384,6.318
global_monthly_2019_04_mosaic_L15-1209E-1113N_4838_3737_13.tif,20.874,86.217,3.329
global_monthly_2018_11_mosaic_L15-0457E-1135N_1831_3648_13.tif,42.456,54.369,23.11
global_monthly_2018_04_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,79.622,19.12,11.375
global_monthly_2020_01_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,89.287,10.984,9.563
global_monthly_2019_03_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,18.251,85.362,3.958
global_monthly_2019_10_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,75.111,26.648,6.76
global_monthly_2018_11_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,55.457,49.313,4.41
global_monthly_2019_02_mosaic_L15-1709E-1112N_6838_3742_13.tif,54.137,49.704,8.665
global_monthly_2018_06_mosaic_L15-1049E-1370N_4196_2710_13.tif,56.492,38.509,21.696
global_monthly_2018_09_mosaic_L15-0544E-1228N_2176_3279_13.tif,71.787,24.086,14.784
global_monthly_2019_06_mosaic_L15-0566E-1185N_2265_3451_13.tif,89.001,10.682,6.85
global_monthly_2019_08_mosaic_L15-1185E-0935N_4742_4450_13.tif,10.496,91.341,1.164
global_monthly_2018_08_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,66.614,20.643,4.582
global_monthly_2017_10_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0.023,28.667,98.748
global_monthly_2018_05_mosaic_L15-1439E-1134N_5759_3655_13.tif,29.922,76.257,7.885
global_monthly_2019_03_mosaic_L15-1615E-1205N_6460_3370_13.tif,73.987,29.153,5.546
global_monthly_2018_07_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0.052,18.047,98.992
global_monthly_2018_03_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0,96.857,4.655
global_monthly_2018_03_mosaic_L15-1538E-1163N_6154_3539_13.tif,83.402,19.553,5.783
global_monthly_2019_06_mosaic_L15-1185E-0935N_4742_4450_13.tif,28.457,74.963,4.375
global_monthly_2018_09_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,98.419,0.688,1.655
global_monthly_2019_05_mosaic_L15-0614E-0946N_2459_4406_13.tif,46.824,55.554,6.727
global_monthly_2018_07_mosaic_L15-0544E-1228N_2176_3279_13.tif,77.623,17.413,17.34
global_monthly_2018_08_mosaic_L15-1049E-1370N_4196_2710_13.tif,65.317,34.397,18.57
global_monthly_2019_10_mosaic_L15-0487E-1246N_1950_3207_13.tif,82.254,22.239,4.716
global_monthly_2019_05_mosaic_L15-0683E-1006N_2732_4164_13.tif,50.301,7.81,6.544
global_monthly_2019_11_mosaic_L15-1138E-1216N_4553_3325_13.tif,8.771,92.044,14.585
global_monthly_2018_10_mosaic_L15-1716E-1211N_6864_3345_13.tif,59.076,38.983,21.427
global_monthly_2019_02_mosaic_L15-1479E-1101N_5916_3785_13.tif,31.348,67.928,3.581
global_monthly_2019_07_mosaic_L15-0595E-1278N_2383_3079_13.tif,91.479,9.098,3.22
global_monthly_2018_10_mosaic_L15-0760E-0887N_3041_4643_13.tif,68.99,27.901,10.041
global_monthly_2019_04_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,69.634,38.136,8.334
global_monthly_2018_11_mosaic_L15-1172E-1306N_4688_2967_13.tif,64.911,38.596,3.959
global_monthly_2018_02_mosaic_L15-1209E-1113N_4838_3737_13.tif,8.5,93.033,20.973
global_monthly_2018_05_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,80.118,17.129,16.841
global_monthly_2018_01_mosaic_L15-1298E-1322N_5193_2903_13 2.tif,9.832,94.093,0.226
global_monthly_2019_08_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,89.075,9.887,3.063
global_monthly_2019_09_mosaic_L15-0595E-1278N_2383_3079_13.tif,59.972,41.848,3.349
global_monthly_2018_02_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0,2.435,99.888
global_monthly_2019_06_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,42.014,58.527,13.808
global_monthly_2019_12_mosaic_L15-1703E-1219N_6813_3313_13.tif,30.134,76.195,1.945
global_monthly_2019_02_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,64.182,43.84,2.774
global_monthly_2019_04_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,71.756,25.29,14.439
global_monthly_2019_01_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,66.822,37.033,1.127
global_monthly_2019_05_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,11.839,91.942,1.38
global_monthly_2018_04_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,71.267,32.547,6.945
global_monthly_2019_09_mosaic_L15-0331E-1257N_1327_3160_13.tif,36.798,69.521,2.035
global_monthly_2018_08_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,85.493,10.589,5.947
global_monthly_2019_08_mosaic_L15-0977E-1187N_3911_3441_13.tif,0.011,84.285,85.622
global_monthly_2020_01_mosaic_L15-1479E-1101N_5916_3785_13.tif,74.529,27.046,3.575
global_monthly_2019_02_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,20.575,42.061,18.148
global_monthly_2018_10_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,95.494,4.527,5.738
global_monthly_2019_08_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0.011,84.285,85.622
global_monthly_2018_06_mosaic_L15-1669E-1153N_6678_3579_13.tif,78.331,21.652,20.717
global_monthly_2018_04_mosaic_L15-1617E-1207N_6468_3360_13.tif,76.464,28.615,9.287
global_monthly_2019_06_mosaic_L15-0977E-1187N_3911_3441_13.tif,0,1.75,99.917
global_monthly_2018_02_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,66.353,33.897,10.963
global_monthly_2018_05_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,1.565,27.403,95.186
global_monthly_2018_05_mosaic_L15-1615E-1206N_6460_3366_13.tif,78.441,22.546,3.859
global_monthly_2018_12_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,92.105,9.156,1.728
global_monthly_2018_01_mosaic_L15-1296E-1198N_5184_3399_13.tif,3.464,40.252,91.305
global_monthly_2019_07_mosaic_L15-0331E-1257N_1327_3160_13.tif,11.096,82.265,33.384
global_monthly_2018_07_mosaic_L15-1389E-1284N_5557_3054_13.tif,10.207,86.054,69.913
global_monthly_2019_05_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,94.47,7.178,4.803
global_monthly_2019_11_mosaic_L15-0586E-1127N_2345_3680_13.tif,81.663,18.372,3.947
global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13.tif,5.307,81.547,33.373
global_monthly_2019_11_mosaic_L15-1848E-0793N_7394_5018_13.tif,95.328,6.176,2.107
global_monthly_2020_01_mosaic_L15-1709E-1112N_6838_3742_13.tif,79.576,20.446,7.565
global_monthly_2018_10_mosaic_L15-0368E-1245N_1474_3210_13.tif,0.2,67.305,68.15
global_monthly_2018_10_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,80.327,23.245,2.619
global_monthly_2018_11_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,58.661,42.331,12.46
global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,43.881,50.736,26.676
global_monthly_2019_10_mosaic_L15-0632E-0892N_2528_4620_13.tif,0.031,14.749,92.92
global_monthly_2019_03_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,33.307,71.403,2.395
global_monthly_2019_02_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,56.965,37.083,10.779
global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13.tif,5.549,81.771,35.923
global_monthly_2018_09_mosaic_L15-0361E-1300N_1446_2989_13.tif,40.562,51.25,26.371
global_monthly_2019_07_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,63.176,38.937,5.627
global_monthly_2019_09_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0.107,96.287,5.459
global_monthly_2018_05_mosaic_L15-1335E-1166N_5342_3524_13.tif,0,0.801,99.999
global_monthly_2019_10_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,22.864,80.907,72.271
global_monthly_2018_02_mosaic_L15-1014E-1375N_4056_2688_13.tif,77.283,25.269,6.257
global_monthly_2018_09_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,19.365,88.844,6.352
global_monthly_2018_09_mosaic_L15-1389E-1284N_5557_3054_13.tif,24.66,81.563,43.663
global_monthly_2019_11_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,64.853,40.176,3.365
global_monthly_2019_02_mosaic_L15-1617E-1207N_6468_3360_13.tif,81.44,21.631,10.383
global_monthly_2018_12_mosaic_L15-1210E-1025N_4840_4088_13.tif,83.887,17.375,0.412
global_monthly_2019_10_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,13.336,86.522,9.138
global_monthly_2018_05_mosaic_L15-1669E-1153N_6678_3579_13 2.tif,68.816,20.735,30.062
global_monthly_2019_03_mosaic_L15-1615E-1206N_6460_3366_13.tif,70.509,31.964,2.894
global_monthly_2019_09_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,66.428,31.244,15.466
global_monthly_2018_06_mosaic_L15-1204E-1202N_4816_3380_13.tif,0.041,8.134,99.071
global_monthly_2018_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,85.414,22.565,0.895
global_monthly_2018_11_mosaic_L15-0924E-1108N_3699_3757_13.tif,16.49,41.228,20.753
global_monthly_2019_07_mosaic_L15-1296E-1198N_5184_3399_13.tif,95.711,14.21,87.639
global_monthly_2019_09_mosaic_L15-1296E-1198N_5184_3399_13.tif,96.604,20.82,84.095
global_monthly_2018_08_mosaic_L15-1204E-1202N_4816_3380_13.tif,0,25.848,99.597
global_monthly_2018_03_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0.001,1.973,99.963
global_monthly_2018_09_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,73.523,25.59,1.503
global_monthly_2019_02_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,74.898,21.172,12.777
global_monthly_2019_08_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,96.471,6.195,88.067
global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13.tif,53.425,46.352,14.482
global_monthly_2019_08_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,78.234,23.392,9.19
global_monthly_2018_02_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,77.59,18.455,7.259
global_monthly_2019_06_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,86.574,11.112,6.014
global_monthly_2019_03_mosaic_L15-1335E-1166N_5342_3524_13.tif,0,1.842,99.901
global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,82.218,20.141,4.576
global_monthly_2019_10_mosaic_L15-1669E-1153N_6678_3579_13 2.tif,83.031,16.974,13.67
global_monthly_2018_01_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,25.767,78.57,3.538
global_monthly_2019_08_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,94.861,25.261,3.657
global_monthly_2018_05_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,22.506,75.004,24.145
global_monthly_2019_04_mosaic_L15-1014E-1375N_4056_2688_13.tif,63.28,39.808,7.453
global_monthly_2018_04_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,41.616,62.206,15.633
global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,76.426,25.813,4.914
global_monthly_2018_01_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,2.074,33.852,92.069
global_monthly_2018_02_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,53.853,48.426,14.161
global_monthly_2019_11_mosaic_L15-1289E-1169N_5156_3514_13.tif,81.003,25.478,70.812
global_monthly_2018_09_mosaic_L15-0571E-1075N_2287_3888_13 2.tif,80.207,19.076,21.804
global_monthly_2019_01_mosaic_L15-1389E-1284N_5557_3054_13.tif,8.641,93.985,3.845
global_monthly_2019_06_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,86.259,14.952,2.466
global_monthly_2019_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,35.736,69.067,7.725
global_monthly_2018_05_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,64.315,31.072,20.772
global_monthly_2019_11_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,79.321,25.864,6.507
global_monthly_2019_11_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,99.85,1.948,72.205
global_monthly_2018_02_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,76.353,25.917,6.367
global_monthly_2019_11_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,2.212,96.862,35.292
global_monthly_2019_09_mosaic_L15-1669E-1153N_6678_3579_13 2.tif,97.326,3.699,7.423
global_monthly_2018_02_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.013,35.323,88.585
global_monthly_2018_10_mosaic_L15-0571E-1075N_2287_3888_13 2.tif,50.403,14.36,16.452
global_monthly_2019_05_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,83.226,14.177,0.688
global_monthly_2019_01_mosaic_L15-1615E-1206N_6460_3366_13.tif,75.28,27.615,2.309
global_monthly_2019_05_mosaic_L15-1296E-1198N_5184_3399_13.tif,1.263,36.598,94.295
global_monthly_2018_03_mosaic_L15-0331E-1257N_1327_3160_13.tif,79.219,25.2,6.659
global_monthly_2018_04_mosaic_L15-1204E-1202N_4816_3380_13.tif,1.404,41.159,94.77
global_monthly_2018_10_mosaic_L15-1210E-1025N_4840_4088_13.tif,73.515,25.954,3.807
global_monthly_2018_02_mosaic_L15-0977E-1187N_3911_3441_13.tif,0,2.435,99.888
global_monthly_2019_07_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,47.811,64.465,1.634
global_monthly_2018_07_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,10.207,86.054,69.913
global_monthly_2020_01_mosaic_L15-1049E-1370N_4196_2710_13.tif,88.473,12.018,4.468
global_monthly_2018_02_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,58.614,39.798,16.651
global_monthly_2018_01_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,5.79,44.352,81.787
global_monthly_2019_08_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,89.68,11.218,4.184
global_monthly_2019_02_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,55.708,48.025,7.893
global_monthly_2019_09_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,36.798,69.521,2.035
global_monthly_2018_04_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,3.097,87.947,65.954
global_monthly_2019_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,33.695,71.216,6.022
