Country Name,Country Code,Year,Forest area (% of land area),Urban population (% of total population),Urban population growth (annual %),Access to electricity urban (% of urban population),Renewable energy consumption (% of total final energy consumption),Individuals using the Internet (% of population),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: mineral depletion (% of GNI),Merchandise trade (% of GDP),Adjusted savings: natural resources depletion (% of GNI),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade (% of GDP),Forest rents (% of GDP),Mineral rents (% of GDP),GDP (current US$),GDP per capita PPP (current international $),GNI (current US$),Compulsory education duration (years),Probability of dying among children ages 5-9 years (per 1000),Probability of dying among adolescents ages 10-14 years (per 1000),Probability of dying among adolescents ages 15-19 years (per 1000),Probability of dying among youth ages 20-24 years (per 1000),Number of infant deaths,International tourism number of arrivals,Net bilateral aid flows from DAC donors United States (current US$),Net bilateral aid flows from DAC donors Japan (current US$),Net bilateral aid flows from DAC donors Germany (current US$),Net bilateral aid flows from DAC donors United Kingdom (current US$),Net bilateral aid flows from DAC donors Norway (current US$),Net bilateral aid flows from DAC donors Total (current US$),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),International tourism expenditures (% of total imports),Communications computer etc. (% of service imports BoP),Foreign direct investment net outflows (BoP current US$),CO2 emissions (metric tons per capita),Cost of business start-up procedures (% of GNI per capita),Military expenditure (% of GDP),Import value index (2000 = 100),Market capitalization of listed domestic companies (% of GDP),Listed domestic companies total,Energy intensity level of primary energy (MJ/$2011 PPP GDP),PM2.5 air pollution population exposed to levels exceeding WHO guideline value (% of total),Research and development expenditure (% of GDP),Researchers in R&D (per million people),Automated teller machines (ATMs) (per 100000 adults),Hospital beds (per 1000 people),Physicians (per 1000 people),High-technology exports (current US$),New business density (new registrations per 1000 people ages 15-64),Exports as a capacity to import (constant LCU),International tourism number of departures
Cuba,CUB,2001,23.13500931098697,75.555,0.6507427984030159,99.7773056030273,34.0546989440918,1.079751722,1.58663947645245,0.68408591228042,0.0944579384759319,20.516122515971013,0.7785438507563519,13.234477186071764,16.12661919551549,29.361096381587245,0.0740450759412024,0.286976709278629,31682400000.0,14358.817319148844,31179700000.0,9.0,1.2,1.4,2.7,3.9,973.0,1775000.0,3619999.885559082,1860000.0143051147,2170000.0762939453,3180000.066757202,1720000.0286102295,45719999.842345715,6.98209763,7.493852718229567,6.660490925081285,23.959218554861305,870648478.9342041,2.4353595214048305,20.12881287780244,2.715579324698535,99.91243747000001,32.91512208269639,144.1047487202778,4.02348686047107,17.396014319653684,0.5653,1121.911103223786,39.934394910852596,3.9000651956542924,5.9406,603263369.7090102,3.697025118918601,3701424441.7043433,121000.0
Curacao,CUW,2001,21.68579489581101,91.011,-3.377070395683602,99.753776550293,0.616599977016449,40.79687288072036,0.534525582236193,nan,nan,43.703545836870234,nan,60.83308178130492,62.428905973771805,123.26198775507676,0.0028625428886580465,nan,12472423513.73877,23897.75197609674,21676130328.8642,9.0,1.6566377895298974,1.4204583860008135,3.117776446517567,4.166030548321826,172.8282160562697,519000.0,920638.0905023217,1070413.5149333477,-507720.1139292568,1148257.1434847713,3749.2558826953173,6396411.872150183,6.648605360006155,12.727347553140806,5.541521565654777,5.097618374084422,1336487294.5067444,6.583831926948059,1.8395076051728545,nan,161.64813144440535,64.48877378724735,22.0,0.9247258560597806,16.543006220778178,0.06268000000000001,260.99585,nan,3.054315323582189,2.152563969993761,12172014.542122008,nan,34984400716.91522,931607.0477449896
Cyprus,CYP,2001,18.58582251082251,68.769,1.9608876201408396,100.0,3.04809999465942,18.81875904,1.38291924940912,2.1998780930897626,0.0043735393781483,47.115296099437245,0.0043735393781483,68.20886701992688,63.64022394538058,131.84909096530745,0.0020163747605222,0.0078599048425412,10397897085.6102,22861.885483386104,9655802367.941711,9.0,1.1,0.8,3.3,4.299999999999999,64.0,2841000.0,18520000.45776373,39999.99910593033,660000.0262260586,150000.00596046448,310000.0023841858,51120000.40896237,5.33940458,5.1,10.992572178031777,12.213657870959356,249139714.12509155,7.216690236328381,26.14383010026689,3.15322215947894,101.992268,49.974257808668,120.0,4.11223628366031,5.02580753807447,0.23693999999999998,471.97958,26.884094160799425,4.4,1.915,274348011.7674293,4.853511921726631,9308413320.34378,684000.0
Czech Republic,CZE,2001,34.15683965316423,73.877,-0.5258601725742569,100.0,6.2871999740600595,14.69717212,3.64124286384728,0.15776002126002203,0.23732101445543546,102.67367587702188,0.157760021260022,48.85651185711749,50.1559443005111,99.0124561576286,0.287084188706944,0.5267983395183964,67808032979.54291,17621.054126844938,65898379680.14261,9.189559188950017,0.8,0.8999999999999999,2.4,3.4,379.0,14717291.516105654,500000.0,1210000.0381469727,9770000.457763672,1240000.0095367432,9999.999776482582,311710002.2397934,5.86295414,4.958200178948983,5.255402082490637,54.954240435011975,164675800.7906189,12.011818015867306,11.695613829736995,1.7512495575882798,113.52064950000002,12.019372398634264,47.0,7.92271330891677,5.02580753807447,1.1033300000000001,1459.15571,46.12960057834588,7.77,3.4293,3560563725.550336,3.0204691826936374,1212651219814.701,11394891.299693463
Denmark,DNK,2001,13.506693377327364,85.15,0.417063623089164,100.0,11.1043996810913,42.95752472,0.63231811879201,1.0068336308375,0.10762785298948246,58.878664148146825,1.0068336308375,45.55449394989255,38.41408192460817,83.9685758745007,0.0129093342476895,0.21206551511644414,164791442543.37482,29437.310344649864,162360864132.26315,9.0,0.6,0.7,2.1,2.7,306.0,12728381.926633814,-13954778.155353993,-143751469.9454738,12033518.769196406,nan,323477.9355360642,22995420.261838198,8.44832611,3.833809814031482,7.459024545614114,32.65792629616306,13153537569.17453,10.048923421605242,5.240678357305046,1.53238072045298,99.72963656000002,51.6686417000014,208.0,3.58245373751692,9.439448778206332,2.32466,3630.60375,67.93887809290923,4.22,2.9333,18280519930.50713,6.660296441649251,686639363049.5126,4946000.0
Djibouti,DJI,2001,0.2415875754961173,76.578,2.189177634414712,57.1846008300781,31.6751003265381,0.343526263,1.21642960478524,2.1331761109201404,0.4728219930756052,39.831071477018725,0.39952575433052,28.45577166852838,35.73267395123005,64.18844561975837,0.41597459091472,0.7099986142967446,572417440.8201619,6603.6439310708665,584835781.9278532,10.0,13.7,8.3,15.5,22.1,1733.0,21600.0003814697,939999.9976158142,2990000.009536743,90000.00357627869,7380803.910912871,9999.999776482582,34660000.95196068,2.8072207,42.0,4.92354787433387,24.8367675739846,166559140.85269165,0.5184040249979878,113.50654281003344,1.6396324246437828,94.91525424,23.239413533639386,120.44923852239228,5.16647363783063,nan,0.20406451926278235,244.71526721326637,12.005461042117345,1.75,0.7496081389676474,319752250.37173927,0.6517497946053475,1334883460034.9458,1053993.4784625855
Dominica,DMA,2001,63.82666666666666,65.38199999999999,0.20877063698080978,nan,9.3858003616333,13.24522804,0.677324015548419,2.146329066141118,0.0287538254148047,51.439769201458816,2.175082891555923,34.13174993640129,37.52530062221659,71.3914109740611,0.0242874180342984,0.06252550179294959,340203703.7037037,6652.963937272456,315096666.6666666,12.0,1.5,1.9000000000000001,3.0,4.2,17.0,276000.0,319999.9928474426,3519999.9809265137,39999.99910593033,889999.9856948853,2774870.675637193,10079999.888315916,4.6450181,3.7,3.4992571555754806,32.78263830291185,0.0,2.152976130671298,24.15943146509773,1.8935316777651081,88.21667632,48.56638520560547,279.7803496150317,3.07903580287291,nan,0.6128782135935337,558.1060843311894,43.95837635195572,3.5,1.7791,2845195605.77366,3.589085610208851,41182217212036.25,4218575.543602322
Dominican Republic,DOM,2001,41.03777685779341,62.565,2.797674312859824,96.949494,18.9281005859375,4.429390697,1.56851707320203,4.573294742105917,0.38247476298782873,54.898557892875374,3.0852373091086873,31.89062008862674,38.61994771937936,70.51056780800609,0.0227890061751001,0.5412791247470694,25601765400.515247,6973.542805203992,24510208597.447727,9.0,2.8,2.3,7.7,9.3,6609.0,3090000.0,29709999.084472716,42400001.525878906,8159999.847412109,-860000.0143051147,419999.98688697815,115910001.050681,4.88183308,20.4,5.8727614415211145,9.517875223927096,8800000.0,2.20617335451973,54.95859877831465,1.21349605211345,92.61525477,31.456771849196507,125.74963328174343,4.17813776353404,nan,0.16750642561427886,99.79134808015978,20.082659547645633,1.262172817087431,1.2046518015740526,128606362.42538142,1.364533155944143,368358694525.8066,331000.0
Ecuador,ECU,2001,55.001888387824124,60.799,2.650644188707121,99.1483612060547,17.0545997619629,2.670443674,1.93008828406984,7.51319899248119,0.007411668432395,41.03672977356358,7.520610660913585,23.22274709130057,27.52231006913265,50.74505716043321,0.293501116254144,0.0101867318165124,24468324000.0,6094.351829791801,23235924000.0,10.0,2.4,2.6,5.3,7.799999999999999,7533.0,641000.0,55200000.76293954,16540000.915527344,13739999.771118194,980000.0190734863,2819999.9332428016,153380002.04041612,3.75336552,21.0,7.033055142465215,32.35616866141213,0.0,1.8134430174700689,40.85400182024404,1.56937598177954,144.1232747,33.20569420125212,163.3125474858318,4.03615980208385,nan,0.0515,39.79971,23.79318852364609,1.3644831497365246,1.5439,126786313.65392803,1.3576678149883987,7752023746.846865,562000.0
Egypt  Arab Rep.,EGY,2001,0.0601265759204379,42.843,2.0085648447347566,99.3286209106445,7.448800086975099,0.8389456110000001,2.48967500277634,4.85851930953681,0.0028135730786054,18.82512127125732,5.005131154502688,17.479788123780317,22.330638416504044,39.81042654028436,0.148322612019423,0.0238511839076054,96684636118.5984,6015.095735829153,97756136118.59842,9.0,2.9,2.6,4.0,5.1,62607.0,4648000.0,630080017.089844,52680000.30517578,106260002.13622999,3559999.942779541,920000.0166893005,1161890015.9951296,5.40030336,5.200000000000001,5.943961021332534,48.731613728416114,12400000.0,1.7819708680477442,28.066172540292616,2.98556856033807,91.75213068,42.990971107348116,1109.0,3.56946868761039,nan,0.3627348535216624,420.23631505294367,18.018892874441065,2.1,1.2468165681103203,1501854659.0088947,1.8110502892847795,183882187751.31088,1935140.9572537574
El Salvador,SLV,2001,32.30598455598456,59.464000000000006,1.5940269412261188,97.114157,33.1138000488281,1.5,0.962184133602792,2.614395590523998,0.30024991869070095,64.24570253160145,0.468979057902025,25.00929205681147,40.88144647941366,65.89073853622513,0.485786941180763,0.48351119738503856,12282533600.0,4574.671014740359,12016833600.0,9.0,2.4,2.8,6.6,11.7,3739.0,804000.0,50900001.525878906,58240001.6784668,25750000.0,3049999.952316284,2569999.9332428016,247200003.86796892,8.824673649999998,7.2,5.349214943151056,31.582125603864736,-9700000.0,0.9903828259856882,52.645735277819114,1.09067003863398,101.61714170000002,34.164640272232404,105.09485217556174,4.57551468715751,nan,0.2127910931028387,140.81673809181908,18.69219709320176,1.307249342294859,1.1683836634163791,1740336729.7943964,0.6305906933529071,5622887393.016994,933000.0
Equatorial Guinea,GNQ,2001,92.94912655971478,50.832,7.600574117875633,57.70748129185935,46.1240005493164,0.165260423,14.310159052080298,10.0194077828667,0.11907605975211602,174.3845015144965,7.2241618397024805,40.489765345974426,44.16137165269903,84.658677928892,3.58501506585574,0.0692141060956153,1461139022.0295386,13808.023185184784,587616433.6525298,5.0,19.2,10.8,17.0,20.3,2620.0,413376.67737458117,860000.0143051147,29999.999329328537,11363597.54883176,24181152.41509956,39999.99910593033,15719999.998807907,2.20352745,17.676665200593845,7.3099611571844125,25.645404185406772,55852131.82128906,4.321931665985923,138.17669370458134,1.4410646086778622,180.26607540000003,39.75679673016439,136.35825653778159,1.66883260729508,100.0,0.22816679499630846,137.2118647576511,15.164158207486317,1.1,0.2775817242051641,38865888.10484996,1.1749489930224197,2060869135384.6511,4677623.876326873
Eritrea,ERI,2001,11.042574257425745,27.455,6.74011890582131,78.890380859375,74.6828002929688,0.157815289,1.63219420330789,2.3134543695808922,0.019964784476728,58.74780810683012,1.4257781192806378,10.80704035998024,61.25567059899496,72.06271095897519,4.4854624486925,0.0287429038268576,752368495.5126221,1639.9983473371894,750010831.6017506,6.375194220337303,11.2,7.6,13.5,19.6,4224.0,113000.0,28930000.30517578,3470000.0286102295,4719999.79019165,4869999.885559052,4550000.190734863,174360000.96052897,5.91931629,16.416054511459865,5.524506923959573,21.889369219070435,21124912.838775635,0.2947714699958437,102.54101695830909,22.1367915582472,89.73842205,12.292280699397507,151.92881028154187,5.01219767587666,100.0,0.26557159250962026,32.04902054458986,3.702773630314766,1.1642686458755411,0.20488087951599115,12826084.023512574,0.47482442245453554,800255621.0960275,634092.1051986328
Estonia,EST,2001,53.04560037744751,69.242,-0.8187713467794282,100.0,18.9312992095947,31.52748977,5.07851873221381,0.056629589040712,0.15052101150371508,147.81004023289307,0.056629589040712,61.25196416408655,65.20502373742123,126.45698790150777,2.13250088531428,0.3686272953614509,6254649538.984872,10314.26282301485,5947902604.95927,9.0,1.5,1.5,3.9000000000000004,7.5,102.0,3230000.0,490000.00953674316,899999.9761581421,2369999.885559082,90000.00357627869,2500000.0,66829998.83405864,4.77708292,3.6,6.2278087848840284,30.48227673007485,250456106.45895386,11.01493752318792,10.728810165338912,1.50221446192756,103.5233571,23.722536692401825,17.0,9.05759884943635,5.759112064782867,0.69788,1926.3794,49.09570935319564,6.6,2.7757,2582923168.670182,4.596012424364158,5230210364.767599,1658000.0
Eswatini,SWZ,2001,27.586918604651164,22.555,0.2307806178957028,55.84822463989259,62.7487983703613,1.28159005,1.35378330609596,0.025730963818557,0.8198655337883073,141.52558273710773,0.025730963818557,73.97273331642788,81.99918107384451,155.97191439027242,3.15819915236538,1.6745134386258305,1542477308.8940773,4837.106053723996,1644811327.5487566,6.117590608116791,8.9,4.0,9.3,14.099999999999998,2205.0,1312000.0,-140000.00059604645,6539999.961853027,-1320000.0524520874,-3200000.047683716,100000.0014901124,23020000.737160444,5.13895321,10.5,2.3539698031184,69.6384222405606,-17698547.974517822,1.0655006669244915,95.61427226750908,1.29003645312602,107.368381,8.23999155560531,5.0,5.43790671216557,nan,0.1547697340881262,44.36243384028388,7.469292982934332,1.88114231584468,0.1766,29460411.771410648,1.2545403933246653,14357454092.564312,592873.201421615
Ethiopia,ETH,2001,18.4555,14.927,4.140101023894589,79.2226867675781,94.5979995727539,0.037162381,1.03167349523927,1.8976190807791842,0.0890056700566674,27.528978872475925,15.528395631865168,20.249808487301923,31.3587543164792,51.608562803781126,18.021076779301,0.127735991159607,8231326016.47494,519.2716699090837,8180069454.117535,8.0,27.3,14.099999999999998,20.7,24.9,240720.0,148000.0,94419998.16894531,52389999.38964844,25879999.160766587,27610000.610351622,16250000.0,467579999.0892409,4.72316694,47.0,2.328473261657817,23.16413211530112,7537892.360839844,0.0645545380358419,156.73143896402516,4.34902077753107,143.6772317,23.607195778960904,47.111629111147174,30.9002890383226,100.0,0.22995109321660995,32.46198513653339,1.7782729833465603,0.8080456527951789,0.028,35161659.845709614,0.1791048525354913,1691583630527.978,239072.52252283564
Faroe Islands,FRO,2001,0.0573065902578796,37.175,2.8386755839862,100.0,2.56010007858276,43.24698352,1.25582990558272,0.6951027902344225,0.21531855751921844,88.35410659882534,0.28787164716523134,49.65608216338453,50.93124784069851,100.58733000408304,0.05438849540686349,0.7425366758138435,1147654635.4592204,21858.834767450106,1178293362.8105924,8.275002606696154,1.2721136016240497,1.2123228795692365,2.4564559660705707,3.2057545639110256,2731.684404509208,1533424.4734772446,23811107.59794298,25363878.59322691,49589098.73098156,4528601.602227628,1470086.9552045502,274712537.09589756,4.872031470640048,7.005132268139297,8.280716438586252,23.92399049881235,65172581.02090454,2.6121443864279423,4.681175582845332,2.1044250978509353,93.80863039000002,18.62928336994961,38.986229943642684,3.6161270864190955,7.633520293165227e-08,0.45421095212786056,829.8669176495986,27.952038271738203,1.5483130040607975,1.2412430762701208,145590763.35813493,3.477930862498244,72364743569.2844,533734.2148883473
Fiji,FJI,2001,55.45413245758073,48.3,1.1734076584964175,91.8306274414063,42.9294013977051,1.857978594,1.24461947564633,3.7179253216599117,0.308759782967725,86.11381711855397,0.308759782967725,60.954279638490156,69.04306220095694,129.9973418394471,0.626328403268513,0.442172529488525,1652464201.0014932,6062.254497698415,1638539927.9627514,7.509825152632641,3.9,3.7,5.7,7.999999999999999,376.0,446000.0,9999.999776482582,12729999.542236328,170000.00178815424,6051777.1832612455,19999.999552965164,22900000.074878335,2.90547323,4.0,7.912396570280442,18.044088776108865,2645993.4945983887,1.326906844996394,64.18366097689031,1.8245836904164097,106.74698799999999,34.337964709667894,75.34350243118182,4.18358714196442,nan,0.12959185361784026,107.7968201051595,18.024852549017517,1.3965288222265926,0.506168225331238,12331290.583747678,1.0591540467494347,27792137433942.523,85000.0
Finland,FIN,2001,73.6244656751699,82.368,0.4525279845054726,100.0,29.2497005462646,43.10536335,0.848036627415746,0.5994216739099744,0.000153340121403,58.62725751583372,0.00015334012140300003,39.76408440965788,30.512763780180876,70.27684818983876,0.36932786606074003,0.0015603672492793,129421029082.77408,27795.674930244444,129373601789.70918,9.0,0.7,0.7,2.4,3.7,196.0,2826000.0,1032401.0017589927,-4397077.482409716,24241232.00006543,3465207.539855212,5960859.293209545,137141773.78224146,7.25090408,5.125596803314366,6.459229040077502,44.591658659009134,7946345581.1006775,11.775232420613076,5.619365934748433,1.14451283258445,94.996869,15.755963419946342,152.0,7.597617699393931,4.153472733867454,3.19372,2687.3941904257986,64.23172386314725,7.46,2.4936,8778282420.287613,5.88533326736864,64083316111.48879,5330806.271986127
France,FRA,2001,28.126421058975428,76.127,1.0646356962255075,100.0,9.45740032196045,26.325903550000003,0.563021715122766,0.0131219143626501,0.0002607363018391,47.36675806137043,0.0133826506644892,28.26589520218437,26.69347289039137,54.95936809257573,0.0461089314649073,0.0003964799944022,1376465324384.7876,27490.05172822327,1401282326621.924,10.0,0.6,0.7,2.2,3.5,2972.0,20268987.47841033,185695420.04929125,8183491.210941792,24058642.321161598,9701237.86507234,7106633.323687062,421352575.9644247,9.70562744,4.465018923808462,7.6968850653769065,42.894193040854944,87372944567.54697,6.142043232839341,10.944253590813181,2.03069528996546,97.19181135,85.33909130802235,935.9999999999999,5.05091109835806,33.8320687954829,2.13804,2986.85851,68.30985985204644,7.83,6.5289,12024234813.913357,2.753207673912885,463575641122.4528,21676225.91963658
French Polynesia,PYF,2001,40.61229508196721,55.96699999999999,1.6068117135684385,100.0,7.3661999702453596,6.251588946,1.294444065383566,2.18210147593038,0.3767803457022084,58.88118488798763,0.6772298551393238,39.4021880526735,54.90305896491073,94.3120298568934,0.6163817326899723,0.6501585195621062,6855748118.608727,8431.503861511814,8759430445.957384,9.814921311146508,2.4829402320377163,2.571296280571122,4.894935368040693,7.1184375130983515,1504.3837958115103,975030.7860900142,14888609.920241594,21968548.878120184,1787795.9286555052,-2824956.65670684,222704.92384029552,388279995.039106,4.065600251850849,4.2,7.832755706546174,30.329436715133102,3891884.644012451,1.9563881740828497,23.152801084636142,1.2936969694501392,108.8568486,5.983482507229562,11.271249450586202,3.7389855302899715,29.798717098947495,0.1724234115241539,300.7590445320785,38.38618104967391,2.6144832232662707,0.7348495831340248,65090209.25209719,9.127027307672773,64833489660.28297,178025.08949098285
Gabon,GAB,2001,91.9584778980867,79.633,3.336472593397101,91.3538589477539,72.424201965332,1.347620222,2.11955575028474,17.6189139922073,0.0022296192453907,70.19338505170387,17.62114361145269,54.27523247988327,29.363380762527484,83.63861324241077,3.8590732740068896,0.0028163678917933,5023265365.251694,14117.698940645374,4393551481.660852,10.0,9.0,8.7,11.7,13.1,2142.0,236000.0,2250000.0,1580000.0429153442,509999.99046325684,25332519.95880896,4776329.447861813,5850000.148639083,3.15246463,10.7,16.476449086253393,31.97244091446409,-7769032.520263672,3.6406763708974816,75.8391946082969,1.79395209821725,105.4513202,21.968118292701345,163.30392367787707,2.9559906799690996,nan,0.24550661670646795,147.98536922684326,12.97529596838498,1.2569686816561358,0.78581203791477,87566088.25167713,1.3050545695409612,1996801000000.0,189000.0
